plz,city,cityaddition,district,street
01917,Kamenz,,Deutschbaselitz,Bergstr.
01917,Kamenz,,Kamenz,Bernhardweg
01917,Kamenz,,Zschornau,Biehlaer Str.
01917,Kamenz,,Hennersdorf,Bischheimer Weg
01917,Kamenz,,Wiesa,Bischofswerdaer Str.
01917,Kamenz,,Bernbruch,Blumenstr.
01917,Kamenz,,Kamenz,Blücherstr.
01917,Kamenz,,Kamenz,Breite Str.
01917,Kamenz,,Kamenz,Burgstr.
01917,Kamenz,,Kamenz,Buttermarkt
01917,Kamenz,,Kamenz,Bönischplatz
01917,Kamenz,,Kamenz,C.-S.-Krausche-Str.
01917,Kamenz,,Kamenz,Christian-Weißmantel-Str.
01917,Kamenz,,Kamenz,Dittrichstr.
01917,Kamenz,,Hennersdorf,Dorfstr.
01917,Kamenz,,Kamenz,Eichenweg
01917,Kamenz,,Kamenz,Elsa-Brändström-Str.
01917,Kamenz,,Kamenz,Elsteraue
01917,Kamenz,,Thonberg,Elsterweg
01917,Kamenz,,Kamenz,Elstraer Str.
01917,Kamenz,,Kamenz,Eselsburg
01917,Kamenz,,Kamenz,Fabrikstr.
01917,Kamenz,,Kamenz,Feigstr.
01917,Kamenz,,Kamenz,Feldstr.
01917,Kamenz,,Gelenau,Feldweg
01917,Kamenz,,Kamenz,Fichtestr.
01917,Kamenz,,Kamenz,Fliederweg
01917,Kamenz,,Kamenz,Forststr.
01917,Kamenz,,Zschornau,Forstweg
01917,Kamenz,,Kamenz,Franz-Mehring-Str.
01917,Kamenz,,Kamenz,Friedensstr.
01917,Kamenz,,Kamenz,Friedensstr.
01917,Kamenz,,Bernbruch,Friedensstr.
01917,Kamenz,,Bernbruch,Friedensstr.
01917,Kamenz,,Kamenz,Friedrichstr.
01917,Kamenz,,Kamenz,Galgenberg
01917,Kamenz,,Kamenz,Garnisonsplatz
01917,Kamenz,,Kamenz,Gartenstr.
01917,Kamenz,,Kamenz,Gartenweg
01917,Kamenz,,Kamenz,Geschwister-Scholl-Str.
01917,Kamenz,,Kamenz,Gickelsberg
01917,Kamenz,,Kamenz,Ginsterweg
01917,Kamenz,,Kamenz,Gneisenaustr.
01917,Kamenz,,Kamenz,Goethestr.
01917,Kamenz,,Kamenz,Grenzstr.
01917,Kamenz,,Deutschbaselitz,Großteichstr.
01917,Kamenz,,Kamenz,Grüne Str.
01917,Kamenz,,Wiesa,Gärtnereiweg
01917,Kamenz,,Kamenz,Güterbahnhofstr.
01917,Kamenz,,Kamenz,Haberkornstr.
01917,Kamenz,,Kamenz,Hans-Grade-Str.
01917,Kamenz,,Kamenz,Haselweg
01917,Kamenz,,Gelenau,Hauptstr.
01917,Kamenz,,Kamenz,Haydnstr.
01917,Kamenz,,Kamenz,Heinrich-Heine-Str.
01917,Kamenz,,Gelenau,Hennersdorfer Str.
01917,Kamenz,,Kamenz,Hennersdorfer Weg
01917,Kamenz,,Kamenz,Henselstr.
01917,Kamenz,,Kamenz,Herrental
01917,Kamenz,,Bernbruch,Hinter den Höfen
01917,Kamenz,,Deutschbaselitz,Hofeteichstr.
01917,Kamenz,,Bernbruch,Hofeweg
01917,Kamenz,,Kamenz,Hohe Str.
01917,Kamenz,,Kamenz,Hoyerswerdaer Str.
01917,Kamenz,,Kamenz,Humboldtstr.
01917,Kamenz,,Lückersdorf,Hutbergblick
01917,Kamenz,,Lückersdorf,Häslicher Weg
01917,Kamenz,,Kamenz,Jahnstr.
01917,Kamenz,,Kamenz,Jan-Skala-Str.
01917,Kamenz,,Kamenz,Jesauer Feldweg
01917,Kamenz,,Kamenz,Jesauer Str.
01917,Kamenz,,Kamenz,Joliot-Curie-Siedlung
01917,Kamenz,,Lückersdorf,Kamenzer Str.
01917,Kamenz,,Kamenz,Karl-Marx-Str.
01917,Kamenz,,Wiesa,Karl-Röseberg-Str.
01917,Kamenz,,Kamenz,Kirchstr.
01917,Kamenz,,Kamenz,Klosterstr.
01917,Kamenz,,Kamenz,Koliner Str.
01917,Kamenz,,Kamenz,Kuckucksburg
01917,Kamenz,,Kamenz,Kurze Str.
01917,Kamenz,,Deutschbaselitz,Kurzer Weg
01917,Kamenz,,Kamenz,Königsbrücker Str.
01917,Kamenz,,Kamenz,Körnerstr.
01917,Kamenz,,Kamenz,Langes Gäßchen
01917,Kamenz,,Deutschbaselitz,Lehmweg
01917,Kamenz,,Kamenz,Lessinggäßchen
01917,Kamenz,,Kamenz,Lessingplatz
01917,Kamenz,,Bernbruch,Liebenauer Str.
01917,Kamenz,,Bernbruch,Lindenstr.
01917,Kamenz,,Kamenz,Lindenweg
01917,Kamenz,,Wiesa,Lutherhöhe
01917,Kamenz,,Kamenz,Lückersdorfer Weg
01917,Kamenz,,Kamenz,Macherstr.
01917,Kamenz,,Kamenz,Markt
01917,Kamenz,,Kamenz,Messestr.
01917,Kamenz,,Deutschbaselitz,Mittelstr.
01917,Kamenz,,Kamenz,Mozartweg
01917,Kamenz,,Gelenau,Mühlbergstr.
01917,Kamenz,,Bernbruch,Mühlstr.
01917,Kamenz,,Kamenz,Mühlweg
01917,Kamenz,,Kamenz,Nebelschützer Str.
01917,Kamenz,,Wiesa,Nebelschützer Str.
01917,Kamenz,,Kamenz,Neschwitzer Str.
01917,Kamenz,,Kamenz,Nordstr.
01917,Kamenz,,Kamenz,Nordstr.
01917,Kamenz,,Bernbruch,Nordstr.
01917,Kamenz,,Bernbruch,Nordstr.
01917,Kamenz,,Kamenz,Oststr.
01917,Kamenz,,Kamenz,Oswald-Kahnt-Str.
01917,Kamenz,,Kamenz,Oswald-Neumann-Str.
01917,Kamenz,,Schiedel,Oßlinger Str.
01917,Kamenz,,Deutschbaselitz,Parkstr.
01917,Kamenz,,Kamenz,Pfortenstr.
01917,Kamenz,,Deutschbaselitz,Piskowitzer Str.
01917,Kamenz,,Kamenz,Poststr.
01917,Kamenz,,Thonberg,Prietitzer Str.
01917,Kamenz,,Bernbruch,Prof.-Gottfried-Bombach-Str.
01917,Kamenz,,Kamenz,Pulsnitzer Str.
01917,Kamenz,,Kamenz,Pulsnitzer Str.
01917,Kamenz,,Gelenau,Pulsnitzer Str.
01917,Kamenz,,Gelenau,Pulsnitzer Str.
01917,Kamenz,,Kamenz,Querstr.
01917,Kamenz,,Kamenz,Rathenaustr.
01917,Kamenz,,Kamenz,Robert-Koch-Platz
01917,Kamenz,,Kamenz,Rosa-Luxemburg-Str.
01917,Kamenz,,Kamenz,Rosengäßchen
01917,Kamenz,,Kamenz,Saarstr.
01917,Kamenz,,Kamenz,Schillerpromenade
01917,Kamenz,,Kamenz,Schillstr.
01917,Kamenz,,Kamenz,Schloßgäßchen
01917,Kamenz,,Kamenz,Schulplatz
01917,Kamenz,,Deutschbaselitz,Schulstr.
